ddate,returnid,shipmentid,transactionid
10/6/2016,52316,,
1/30/2017,52228,,
4/14/2014,52891,,
2/16/2016,53828,,
12/6/2016,53578,,
6/13/2014,53357,,
11/12/2014,53437,,
12/27/2014,53588,,
10/14/2016,53788,,
1/3/2017,53311,,
4/3/2015,53615,,
1/14/2016,53893,,
2/16/2016,53316,,
4/10/2016,53413,,
12/25/2014,53091,,
10/13/2016,53352,,
4/21/2016,53880,,
10/4/2016,53113,,
12/29/2014,53510,,
1/6/2015,53367,,
3/6/2017,53721,,
12/28/2014,53587,,
10/10/2016,53893,,
6/8/2016,53265,,
11/30/2014,53507,,
1/3/2016,53840,,
1/18/2015,53816,,
12/11/2014,53257,,
10/23/2016,53104,,
7/5/2014,53423,,
3/2/2015,53165,,
8/7/2016,53356,,
11/21/2014,53857,,
3/24/2017,53489,,
6/20/2015,53761,,
9/12/2016,53183,,
8/11/2016,53361,,
4/17/2016,53622,,
10/12/2016,53967,,
5/27/2016,53112,,
3/2/2015,53395,,
5/27/2016,53857,,
12/20/2016,53061,,
7/28/2015,53904,,
3/20/2016,53544,,
7/20/2016,53865,,
4/1/2016,53500,,
1/22/2016,53037,,
1/3/2016,53893,,
1/27/2015,53524,,
8/30/2014,53421,,
5/5/2015,53976,,
6/1/2015,53682,,
10/9/2014,53297,,
9/9/2015,53391,,
7/14/2015,53646,,
3/14/2017,53392,,
6/28/2015,53879,,
4/22/2016,53484,,
4/1/2017,53259,,
8/31/2014,53487,,
2/7/2017,53712,,
5/21/2014,53047,,
5/8/2014,53361,,
3/9/2015,53268,,
1/10/2017,53378,,
6/10/2015,53544,,
6/2/2015,53065,,
10/2/2016,53654,,
2/23/2016,53088,,
10/7/2015,53443,,
7/26/2014,53313,,
2/2/2015,53883,,
3/10/2015,53891,,
11/9/2016,53560,,
3/2/2016,53444,,
6/19/2014,53399,,
11/4/2015,53388,,
5/22/2014,53885,,
11/4/2015,53180,,
4/23/2015,53843,,
6/1/2015,53645,,
10/22/2014,53887,,
1/5/2016,53148,,
9/16/2015,53347,,
11/24/2016,53588,,
8/9/2016,53374,,
1/23/2017,53222,,
11/26/2014,53783,,
1/30/2015,53769,,
4/21/2015,53029,,
9/16/2015,53826,,
4/1/2015,53721,,
7/21/2014,53516,,
1/1/2015,53235,,
6/9/2016,53493,,
9/11/2016,53813,,
10/15/2016,53869,,
2/9/2017,53616,,
5/18/2014,53926,,
7/3/2016,53778,,
4/1/2017,53938,,
10/6/2015,53815,,
10/28/2014,53253,,
5/13/2016,53506,,
7/10/2014,53477,,
5/27/2016,53247,,
1/15/2015,53814,,
2/22/2015,53698,,
4/20/2015,53180,,
1/29/2016,53752,,
11/6/2015,53817,,
7/3/2015,53505,,
4/28/2015,53795,,
4/2/2017,53678,,
1/3/2015,53743,,
4/26/2015,53063,,
10/18/2015,53895,,
12/13/2016,53112,,
1/11/2016,53307,,
11/27/2014,53960,,
9/14/2016,53924,,
2/7/2015,53298,,
1/13/2016,53075,,
11/8/2016,53864,,
6/8/2016,53040,,
4/18/2015,53015,,
2/24/2015,53037,,
3/5/2015,53411,,
8/10/2014,53831,,
1/13/2017,53757,,
6/10/2016,53495,,
3/15/2016,53499,,
11/4/2015,53401,,
1/4/2017,53720,,
6/21/2015,53297,,
3/9/2015,53592,,
8/24/2016,53260,,
12/29/2014,53716,,
7/8/2014,53521,,
10/10/2015,53799,,
6/22/2014,53210,,
6/22/2016,53516,,
8/26/2016,53644,,
3/29/2015,53099,,
11/15/2016,53242,,
3/2/2016,53822,,
2/17/2017,53482,,
8/21/2014,53475,,
11/1/2016,53164,,
11/26/2016,53005,,
6/25/2015,53173,,
9/30/2015,53800,,
4/18/2014,53347,,
5/7/2014,53186,,
1/13/2015,53182,,
11/19/2015,53214,,
4/19/2016,53753,,
12/12/2015,53326,,
10/6/2015,53111,,
3/31/2016,53223,,
1/22/2017,53597,,
10/1/2014,53916,,
11/21/2014,53841,,
6/16/2016,53478,,
1/21/2016,53668,,
5/23/2014,53051,,
5/4/2014,53902,,
8/12/2015,53067,,
10/10/2014,53905,,
2/27/2015,53205,,
7/10/2016,53371,,
1/20/2016,53212,,
12/19/2015,53162,,
12/1/2015,53491,,
1/13/2016,53956,,
5/16/2015,53819,,
4/21/2014,53011,,
5/23/2016,53551,,
2/21/2016,53140,,
5/22/2014,53301,,
5/20/2015,53474,,
12/6/2016,53277,,
6/16/2014,53296,,
1/16/2015,53183,,
11/25/2014,53040,,
8/28/2014,53112,,
5/5/2016,53650,,
9/28/2015,53087,,
12/14/2014,53854,,
3/12/2015,53002,,
8/22/2016,53014,,
2/12/2017,53072,,
4/25/2014,53242,,
9/18/2016,53123,,
6/9/2014,53810,,
6/25/2016,53355,,
11/6/2014,53922,,
10/28/2016,53735,,
10/12/2014,53194,,
10/13/2014,53677,,
9/17/2016,53024,,
10/13/2014,53742,,
8/23/2016,53476,,
1/5/2015,53266,,
11/9/2014,53798,,
12/5/2016,53726,,
9/26/2015,53251,,
2/7/2016,53591,,
1/25/2015,53436,,
4/17/2014,54000,,
4/18/2015,53419,,
4/23/2015,53730,,
6/5/2014,53059,,
5/30/2015,53969,,
9/15/2016,53443,,
12/9/2015,53144,,
9/1/2016,53051,,
5/29/2015,53384,,
3/8/2017,53508,,
5/9/2015,53905,,
9/9/2014,53178,,
10/11/2014,53398,,
3/10/2015,53657,,
12/5/2014,53256,,
10/21/2014,53756,,
4/12/2016,53366,,
6/11/2015,53635,,
10/3/2015,53191,,
5/5/2015,53407,,
9/26/2016,53126,,
1/3/2016,53567,,
11/29/2016,53261,,
5/6/2016,53575,,
2/16/2015,53076,,
2/19/2016,53146,,
1/3/2016,53325,,
2/23/2016,53592,,
1/31/2016,53711,,
8/25/2016,53419,,
1/7/2017,53192,,
4/6/2014,53978,,
5/30/2014,53079,,
1/8/2017,53265,,
9/1/2014,53538,,
10/2/2015,53670,,
2/21/2017,53557,,
6/23/2016,53057,,
1/8/2017,53845,,
5/10/2016,53501,,
12/17/2015,53979,,
7/3/2016,53120,,
3/10/2016,53131,,
8/10/2016,53628,,
7/23/2014,53895,,
12/25/2016,53246,,
10/5/2014,53366,,
8/26/2016,53607,,
4/27/2015,53457,,
6/13/2016,53429,,
3/11/2016,53407,,
7/4/2014,53800,,
7/8/2016,53554,,
10/14/2016,53913,,
4/27/2014,53962,,
9/18/2015,53077,,
6/12/2014,53851,,
10/11/2016,53205,,
4/10/2015,53449,,
6/18/2015,53121,,
4/11/2014,53692,,
7/7/2014,53495,,
8/6/2015,53808,,
2/27/2016,53694,,
9/8/2016,53118,,
2/5/2015,53067,,
1/4/2016,53160,,
4/19/2015,53700,,
3/28/2016,53513,,
9/30/2014,53031,,
4/28/2014,53413,,
12/2/2014,53968,,
1/2/2016,53963,,
8/10/2015,53608,,
1/28/2016,53301,,
9/18/2015,53262,,
12/18/2015,53546,,
8/21/2015,53213,,
11/30/2016,53799,,
7/23/2016,53866,,
5/5/2016,53653,,
11/1/2014,53655,,
3/7/2016,53713,,
6/21/2014,53411,,
4/25/2014,53770,,
8/8/2014,53660,,
8/30/2016,53574,,
12/19/2016,53912,,
5/18/2016,53489,,
3/8/2015,53783,,
3/9/2017,53638,,
10/27/2015,53716,,
10/6/2015,53522,,
2/15/2016,53757,,
10/31/2016,53456,,
10/6/2015,53882,,
5/20/2016,53827,,
10/30/2015,53002,,
2/23/2016,53380,,
6/30/2014,53285,,
8/14/2015,53650,,
12/17/2016,53982,,
7/24/2015,53084,,
12/12/2014,53986,,
8/16/2016,53660,,
6/21/2014,53226,,
2/11/2017,53348,,
5/29/2015,53810,,
10/4/2016,53940,,
12/30/2016,53406,,
12/5/2015,53735,,
3/16/2015,53086,,
6/3/2015,53813,,
8/5/2015,53105,,
12/20/2014,53833,,
1/25/2016,53510,,
12/30/2015,53262,,
3/19/2017,53479,,
9/30/2016,53504,,
11/3/2016,53055,,
8/8/2016,53048,,
7/3/2014,53006,,
2/24/2016,53586,,
12/17/2015,53715,,
11/26/2015,53293,,
5/14/2015,53884,,
3/13/2016,53002,,
11/30/2016,53954,,
9/28/2014,53370,,
11/15/2016,53047,,
11/23/2014,53073,,
9/11/2014,53314,,
4/14/2016,53096,,
3/12/2016,53418,,
11/10/2015,53450,,
7/14/2016,53763,,
9/26/2014,53870,,
9/5/2015,53036,,
9/26/2016,53144,,
12/11/2015,53178,,
4/26/2016,53908,,
3/30/2015,53456,,
7/4/2015,53952,,
10/19/2014,53196,,
8/2/2016,53949,,
5/30/2016,53444,,
4/2/2016,53907,,
1/16/2016,53134,,
9/14/2015,53278,,
2/9/2017,53617,,
11/13/2014,53794,,
10/2/2014,53085,,
6/19/2014,53631,,
3/24/2016,53818,,
2/24/2017,53236,,
10/11/2016,53659,,
9/13/2014,53597,,
4/21/2016,53172,,
2/19/2016,53202,,
2/3/2017,53871,,
12/25/2016,53024,,
12/9/2015,53575,,
12/11/2016,53628,,
5/16/2015,53972,,
7/10/2015,53704,,
12/1/2014,53265,,
1/5/2017,53362,,
3/30/2015,53636,,
10/16/2016,53516,,
10/28/2014,53071,,
3/16/2017,53474,,
2/14/2016,53719,,
9/10/2014,53607,,
12/13/2014,53076,,
7/25/2015,53793,,
4/25/2014,53260,,
6/20/2016,53352,,
2/28/2016,53016,,
3/24/2015,53711,,
6/13/2016,53499,,
8/3/2016,53007,,
12/13/2015,53015,,
5/6/2014,53724,,
2/12/2017,53111,,
12/22/2014,53792,,
3/31/2015,53883,,
10/14/2014,53529,,
7/27/2015,53200,,
7/12/2016,53038,,
1/31/2017,53517,,
9/27/2014,53428,,
9/20/2014,53796,,
11/1/2015,53715,,
6/27/2014,53796,,
8/31/2014,53855,,
5/13/2014,53738,,
1/27/2015,53460,,
6/4/2014,53625,,
9/10/2015,53458,,
4/4/2016,53600,,
11/11/2016,53822,,
3/26/2015,53701,,
12/20/2014,53206,,
5/27/2014,53486,,
3/28/2015,53198,,
7/16/2016,53257,,
7/31/2016,53555,,
11/24/2015,53295,,
3/3/2015,53995,,
7/5/2014,53065,,
10/4/2016,53493,,
9/19/2015,53902,,
1/25/2015,53463,,
11/10/2014,53327,,
8/23/2014,53170,,
1/2/2017,53999,,
10/3/2016,53834,,
10/24/2015,53545,,
4/18/2016,53261,,
9/30/2014,53516,,
1/23/2015,53052,,
7/24/2015,53579,,
1/11/2017,53208,,
11/5/2015,53800,,
8/5/2016,53906,,
5/12/2015,53110,,
11/28/2014,53764,,
6/28/2014,53068,,
6/2/2014,53758,,
5/4/2016,53822,,
12/13/2014,53238,,
9/3/2016,53688,,
7/6/2015,53978,,
3/5/2015,53603,,
8/16/2014,53314,,
11/13/2014,53906,,
3/10/2016,53574,,
11/7/2016,53831,,
5/12/2016,53638,,
3/21/2016,53022,,
8/24/2015,53379,,
1/7/2017,53460,,
1/14/2017,53076,,
5/13/2015,53605,,
7/14/2015,53411,,
7/6/2016,53273,,
11/20/2015,53668,,
10/30/2015,53215,,
5/17/2015,53805,,
2/4/2016,53385,,
3/8/2016,53651,,
5/23/2015,53104,,
3/14/2016,53945,,
8/11/2015,53060,,
8/9/2014,53196,,
8/11/2014,53254,,
3/6/2016,53658,,
12/5/2016,53241,,
9/13/2014,53227,,
12/20/2015,53583,,
8/16/2015,53809,,
1/27/2017,53757,,
8/29/2014,53939,,
1/24/2015,53922,,
11/27/2016,53473,,
5/9/2014,53629,,
7/27/2016,53478,,
8/27/2015,53164,,
11/22/2015,53075,,
1/22/2017,53462,,
3/6/2016,53073,,
5/26/2014,53653,,
1/2/2016,53203,,
10/18/2016,53375,,
6/18/2016,53862,,
6/14/2016,53640,,
12/31/2014,53455,,
12/13/2014,53441,,
2/24/2017,53019,,
6/2/2016,53967,,
7/9/2015,53246,,
10/9/2014,53676,,
12/8/2014,53799,,
10/3/2016,53394,,
10/5/2014,53435,,
2/15/2016,53828,,
1/22/2017,53694,,
6/5/2014,53641,,
5/24/2014,53401,,
8/17/2014,53558,,
5/31/2015,53230,,
5/17/2014,53715,,
10/2/2016,53589,,
3/17/2016,53815,,
4/2/2017,53307,,
12/14/2014,53168,,
6/5/2015,53725,,
8/4/2015,53785,,
6/23/2014,53491,,
9/7/2016,53445,,
3/2/2015,53752,,
4/25/2014,53529,,
5/13/2015,53764,,
7/16/2015,53462,,
12/13/2016,53443,,
4/25/2016,53112,,
11/10/2014,53153,,
6/28/2016,53860,,
7/7/2016,53061,,
6/11/2014,53477,,
7/23/2015,53139,,
4/4/2016,53528,,
2/15/2016,53509,,
4/30/2014,53351,,
8/16/2016,53715,,
11/1/2015,53407,,
4/2/2015,53892,,
6/14/2014,53711,,
4/7/2016,53641,,
8/9/2015,53733,,
2/23/2017,53577,,
8/11/2016,53705,,
8/29/2014,53349,,
2/20/2015,53655,,
5/18/2014,53360,,
5/25/2015,53282,,
10/10/2015,53157,,
12/3/2014,53551,,
8/7/2016,53116,,
4/8/2016,53274,,
7/26/2015,53837,,
6/12/2014,53026,,
4/20/2015,53707,,
9/25/2014,53725,,
2/18/2017,53884,,
7/19/2016,53348,,
12/26/2015,53851,,
1/31/2017,53807,,
7/18/2014,53138,,
12/7/2016,53918,,
2/5/2017,53446,,
8/11/2015,53160,,
4/30/2016,53084,,
12/17/2016,53138,,
8/3/2014,53525,,
10/7/2016,53607,,
12/9/2016,53738,,
8/1/2015,53628,,
8/12/2015,53040,,
4/22/2016,53254,,
8/26/2014,53017,,
5/3/2014,53113,,
10/10/2016,53456,,
1/22/2015,53163,,
11/26/2016,53868,,
7/6/2016,53471,,
1/29/2016,53891,,
2/15/2015,53063,,
5/8/2014,53124,,
7/15/2016,53259,,
9/20/2016,53485,,
7/31/2015,53369,,
7/6/2016,53821,,
2/14/2015,53925,,
4/24/2016,53495,,
1/28/2015,53279,,
11/14/2014,53256,,
10/29/2016,53550,,
5/28/2016,53044,,
10/14/2016,53089,,
12/20/2015,53514,,
1/30/2015,53411,,
11/10/2015,53868,,
2/21/2017,53855,,
3/13/2017,53152,,
10/31/2015,53003,,
11/26/2016,53756,,
6/18/2016,53495,,
3/29/2016,53782,,
5/4/2014,53365,,
9/27/2016,53785,,
2/2/2016,53620,,
7/9/2015,53639,,
4/1/2017,53010,,
3/21/2016,53138,,
1/16/2016,53215,,
3/30/2016,53975,,
3/26/2017,53522,,
3/23/2016,53776,,
6/25/2014,53337,,
9/28/2016,53250,,
1/25/2017,53845,,
9/2/2016,53360,,
4/14/2014,53833,,
3/12/2016,53759,,
10/12/2016,53166,,
5/14/2015,53964,,
2/5/2015,53094,,
6/29/2014,53777,,
1/16/2015,53500,,
10/9/2015,53715,,
5/2/2016,53632,,
6/11/2016,53053,,
5/13/2016,53250,,
8/6/2015,53339,,
3/24/2016,53335,,
10/3/2014,53720,,
11/18/2014,53305,,
5/9/2016,53453,,
9/21/2014,53396,,
9/16/2015,53522,,
5/5/2015,53518,,
8/14/2015,53125,,
4/9/2016,53533,,
7/21/2016,53999,,
11/8/2016,53651,,
10/14/2015,53697,,
9/9/2015,53222,,
8/7/2016,53616,,
8/22/2016,53261,,
12/28/2014,53185,,
6/14/2015,53720,,
7/18/2016,53170,,
7/13/2015,53499,,
5/9/2016,53269,,
7/18/2015,53092,,
8/11/2015,53332,,
10/10/2016,53925,,
6/16/2016,53590,,
9/28/2015,53587,,
11/14/2015,53433,,
12/7/2016,53641,,
3/17/2017,53316,,
1/25/2015,53336,,
12/23/2014,53325,,
8/3/2015,53940,,
12/24/2016,53324,,
9/13/2016,53533,,
8/26/2016,53827,,
1/31/2016,53648,,
10/31/2014,53583,,
3/29/2016,53286,,
8/13/2015,53768,,
8/3/2016,53008,,
2/9/2015,53848,,
9/27/2014,53736,,
5/28/2015,53307,,
5/24/2014,53269,,
8/28/2014,53031,,
7/23/2014,53301,,
4/9/2015,53370,,
12/30/2014,53010,,
7/27/2016,53848,,
10/15/2015,53538,,
4/15/2014,53433,,
3/16/2015,53281,,
9/17/2016,53813,,
5/31/2014,53862,,
9/18/2014,53964,,
11/30/2014,53134,,
8/8/2015,53020,,
9/4/2014,53416,,
4/21/2014,53436,,
6/2/2016,53827,,
11/29/2014,53904,,
3/29/2015,53620,,
3/21/2016,53162,,
5/15/2015,53178,,
7/27/2016,53105,,
10/30/2014,53237,,
2/8/2017,53811,,
8/27/2014,53263,,
9/13/2015,53700,,
10/16/2016,53089,,
1/16/2015,53141,,
4/18/2016,53391,,
5/23/2016,53060,,
3/28/2015,53237,,
7/19/2015,53787,,
6/19/2016,53791,,
1/11/2017,53829,,
5/11/2016,53894,,
5/27/2014,53371,,
1/20/2016,53385,,
3/18/2016,53012,,
11/7/2014,53942,,
10/20/2015,53827,,
3/20/2015,53296,,
6/18/2016,53291,,
1/20/2017,53748,,
7/5/2014,53580,,
1/18/2017,53065,,
2/17/2015,53707,,
10/25/2014,53483,,
1/24/2016,53714,,
2/14/2015,53148,,
12/10/2014,53957,,
7/28/2014,53239,,
6/30/2015,53653,,
12/5/2016,53578,,
11/20/2014,53767,,
12/11/2014,53413,,
6/21/2015,53354,,
3/6/2015,53508,,
11/5/2014,53523,,
3/25/2016,53212,,
6/23/2015,53937,,
4/6/2015,53957,,
12/24/2014,53055,,
5/14/2016,53333,,
5/9/2014,53248,,
1/24/2015,53610,,
4/15/2015,53432,,
9/30/2015,53360,,
11/26/2014,53517,,
3/1/2017,53099,,
10/12/2015,53318,,
4/28/2014,53882,,
11/2/2016,53075,,
6/25/2016,53157,,
12/8/2014,53361,,
8/19/2015,53596,,
11/19/2015,53771,,
2/14/2017,53905,,
12/8/2016,53130,,
2/10/2015,53218,,
10/9/2016,53547,,
1/27/2016,53733,,
6/26/2014,53309,,
6/7/2015,53949,,
8/27/2015,53553,,
7/20/2014,53661,,
4/25/2015,53086,,
1/26/2015,53237,,
4/11/2015,53972,,
8/21/2016,53932,,
6/11/2016,53799,,
9/26/2016,53030,,
5/31/2015,53620,,
6/7/2014,53961,,
5/23/2016,53099,,
11/20/2016,53065,,
12/1/2016,53330,,
1/13/2016,53584,,
5/2/2014,53144,,
12/16/2016,53075,,
10/15/2015,53582,,
5/6/2015,53697,,
11/22/2014,53811,,
8/16/2016,53997,,
11/12/2016,53594,,
4/27/2014,53671,,
1/17/2015,53401,,
8/18/2016,53538,,
8/7/2015,53843,,
2/22/2015,53885,,
6/21/2014,53168,,
1/8/2017,53644,,
1/10/2015,53318,,
2/21/2015,53167,,
9/1/2015,53406,,
4/15/2014,53099,,
11/27/2016,53278,,
8/24/2014,53681,,
1/11/2017,53440,,
9/8/2016,53957,,
12/16/2015,53133,,
7/26/2015,53074,,
3/14/2015,53879,,
3/12/2017,53147,,
3/23/2016,53345,,
6/25/2014,53382,,
1/22/2016,53419,,
11/8/2014,53757,,
10/24/2016,53648,,
2/4/2016,53307,,
8/5/2014,53264,,
10/10/2015,53328,,
6/25/2015,53547,,
8/19/2014,53225,,
5/20/2016,53449,,
1/17/2017,53009,,
12/27/2016,53142,,
12/2/2014,53023,,
4/16/2016,53299,,
4/3/2015,53392,,
10/31/2016,53026,,
5/27/2015,53361,,
4/17/2016,53794,,
9/4/2014,53251,,
4/25/2014,53190,,
4/5/2014,53731,,
8/31/2016,53415,,
8/18/2016,53475,,
8/13/2015,53326,,
3/19/2016,53146,,
7/13/2014,53046,,
12/18/2015,53569,,
2/8/2015,53770,,
6/20/2014,53558,,
7/28/2016,53260,,
7/18/2014,53548,,
11/15/2015,53111,,
11/9/2015,54000,,
7/25/2015,53947,,
1/2/2016,53020,,
5/29/2015,53843,,
4/26/2016,53418,,
8/26/2016,53672,,
11/28/2014,53940,,
3/4/2015,53644,,
9/3/2014,53075,,
9/3/2015,53991,,
7/19/2015,53739,,
9/19/2015,53985,,
6/10/2016,53759,,
12/3/2015,53784,,
11/14/2016,53546,,
3/29/2015,53089,,
4/17/2016,53560,,
9/30/2016,53509,,
5/17/2015,53208,,
5/20/2014,53611,,
12/24/2016,53172,,
10/8/2014,53558,,
10/26/2016,53159,,
2/2/2016,53050,,
5/15/2016,53619,,
5/19/2016,53884,,
6/17/2016,53427,,
8/3/2016,53618,,
8/31/2015,53105,,
10/27/2015,53455,,
4/25/2015,53944,,
12/12/2016,53037,,
8/25/2016,53389,,
11/20/2015,53612,,
8/15/2014,53943,,
10/27/2016,53246,,
5/4/2014,53941,,
8/27/2016,53004,,
3/6/2015,53854,,
10/1/2015,53601,,
7/28/2015,53125,,
2/28/2015,53162,,
10/1/2015,53541,,
8/25/2014,53981,,
1/13/2017,53859,,
4/25/2015,53234,,
4/21/2016,53070,,
2/19/2016,53303,,
5/28/2016,53263,,
11/14/2014,53978,,
2/12/2017,53861,,
3/13/2017,53995,,
3/26/2016,53987,,
11/15/2015,53235,,
5/16/2015,53537,,
7/29/2014,53528,,
8/27/2016,53004,,
11/16/2014,53387,,
3/19/2015,53236,,
11/8/2014,53183,,
8/6/2016,53288,,
7/3/2014,53966,,
7/1/2014,53342,,
11/27/2015,53276,,
11/23/2016,53820,,
7/30/2014,53079,,
12/2/2015,53770,,
12/7/2015,53675,,
7/12/2016,53021,,
5/21/2015,53042,,
4/24/2016,53778,,
8/26/2014,53095,,
9/26/2014,53738,,
6/30/2014,53420,,
4/15/2014,53424,,
12/23/2015,53264,,
10/8/2016,53973,,
8/15/2015,53348,,
12/22/2015,53854,,
3/4/2015,53765,,
9/5/2014,53650,,
4/8/2016,53671,,
8/18/2014,53398,,
1/31/2016,53065,,
11/8/2016,54000,,
11/16/2016,53218,,
6/30/2014,53437,,
10/11/2015,53680,,
6/30/2015,53835,,
12/22/2016,53258,,
5/3/2014,53727,,
10/12/2014,53410,,
6/12/2016,53236,,
10/8/2016,53731,,
10/27/2014,53462,,
4/28/2015,53278,,
9/13/2014,53683,,
11/21/2016,53476,,
1/1/2017,53828,,
10/29/2016,53743,,
8/3/2015,53320,,
2/3/2017,53430,,
2/14/2015,53752,,
12/14/2015,53553,,
1/27/2015,53630,,
4/12/2016,53494,,
9/1/2016,53794,,
11/16/2016,53368,,
5/15/2014,53373,,
5/11/2014,53202,,
6/13/2015,53626,,
10/25/2016,53117,,
3/7/2017,53349,,
4/16/2015,53241,,
4/13/2016,53067,,
2/21/2015,53778,,
5/2/2014,53014,,
3/11/2016,53898,,
12/31/2016,53750,,
12/10/2014,53303,,
9/3/2016,53479,,
6/8/2014,53747,,
5/4/2016,53638,,
7/24/2016,53640,,
9/19/2016,53342,,
12/11/2015,53946,,
11/18/2016,53068,,
11/11/2016,53782,,
8/17/2015,53402,,
8/1/2015,53107,,
10/13/2016,53528,,
11/29/2016,53593,,
8/14/2016,53957,,
4/6/2015,53758,,
7/8/2014,53585,,
4/12/2015,53802,,
2/3/2017,53275,,
5/6/2014,53508,,
2/24/2017,53022,,
9/28/2014,53182,,
3/5/2016,53270,,
1/20/2015,53624,,
5/6/2014,53654,,
11/22/2016,53923,,
9/5/2014,53887,,
5/27/2015,53065,,
7/14/2014,53485,,
6/19/2015,53692,,
11/24/2014,53334,,
7/22/2016,53366,,
6/7/2016,53595,,
8/9/2016,53131,,
9/9/2016,53043,,
4/26/2016,53367,,
8/16/2015,53031,,
2/8/2016,53277,,
3/7/2015,53803,,
11/25/2015,53227,,
7/29/2015,53332,,
4/15/2014,53094,,
7/13/2016,53975,,
2/29/2016,53091,,
10/10/2015,53338,,
3/15/2016,53766,,
12/26/2014,53620,,
2/28/2017,53061,,
6/27/2014,53275,,
10/18/2016,53775,,
10/23/2014,53532,,
10/17/2014,53985,,
1/6/2017,53487,,
9/6/2016,53903,,
4/24/2014,53853,,
5/28/2016,53819,,
11/18/2016,53195,,
6/10/2016,53145,,
12/10/2015,53973,,
3/18/2016,53514,,
8/25/2015,53434,,
4/10/2014,53601,,
9/14/2016,53449,,
5/19/2014,53018,,
7/22/2016,53487,,
10/11/2014,53989,,
9/19/2016,53119,,
8/5/2016,53712,,
3/17/2016,53216,,
9/14/2015,53345,,
10/10/2015,53165,,
11/23/2016,53295,,
3/25/2017,54241,,
8/1/2016,54730,,
1/27/2015,54551,,
7/17/2016,54209,,
10/10/2015,54017,,
1/26/2017,54130,,
12/10/2016,54722,,
5/12/2014,54279,,
11/5/2015,54848,,
6/20/2015,54631,,
5/20/2015,54551,,
1/20/2016,54670,,
6/6/2014,54297,,
1/12/2016,54662,,
10/24/2014,54018,,
5/27/2014,54200,,
11/24/2016,54512,,
11/15/2015,54869,,
1/16/2017,54495,,
8/1/2016,54645,,
3/30/2016,54994,,
5/3/2014,54225,,
4/2/2017,54757,,
9/12/2016,54886,,
9/14/2015,54085,,
1/10/2017,54001,,
9/22/2015,54707,,
7/1/2014,54289,,
9/23/2016,54113,,
6/19/2015,54623,,
8/30/2016,54201,,
11/17/2015,54939,,
6/13/2015,54384,,
12/19/2015,54327,,
6/25/2015,54565,,
7/29/2016,54147,,
9/28/2014,54498,,
10/3/2014,54438,,
5/9/2014,54162,,
3/14/2015,54945,,
6/19/2014,54205,,
8/22/2016,54774,,
8/3/2014,54919,,
7/25/2016,54570,,
6/24/2015,54426,,
4/23/2016,54165,,
11/3/2015,54429,,
5/13/2016,54381,,
3/1/2017,54119,,
10/22/2014,54043,,
3/19/2016,54206,,
4/19/2015,54208,,
1/30/2016,54494,,
7/27/2015,54797,,
3/4/2017,54782,,
5/16/2016,54509,,
12/7/2014,54354,,
7/2/2015,54666,,
6/8/2014,54058,,
5/25/2016,54321,,
4/29/2014,54054,,
12/2/2014,54334,,
9/17/2014,54735,,
9/2/2015,54062,,
5/20/2016,54473,,
5/30/2016,54919,,
10/15/2016,54108,,
9/22/2014,54646,,
10/16/2015,54572,,
12/25/2014,54700,,
1/6/2017,54818,,
8/18/2016,54660,,
5/16/2016,54733,,
12/15/2014,54807,,
12/10/2014,54833,,
8/23/2014,54066,,
3/25/2016,54854,,
12/10/2014,54309,,
10/28/2016,54416,,
9/29/2014,54405,,
10/28/2014,54793,,
2/29/2016,54150,,
12/24/2015,54020,,
6/16/2016,54870,,
1/23/2017,54885,,
10/16/2016,54875,,
11/4/2016,54100,,
11/2/2014,54001,,
6/11/2014,54045,,
1/5/2015,54055,,
3/27/2015,54505,,
9/29/2014,54035,,
9/10/2016,54277,,
9/21/2015,54149,,
2/12/2015,54076,,
4/29/2016,54720,,
2/27/2017,54984,,
1/13/2015,54062,,
3/13/2015,54298,,
2/22/2015,54662,,
1/29/2016,54696,,
11/15/2015,54498,,
3/19/2015,54331,,
11/4/2016,54227,,
5/9/2015,54645,,
9/29/2014,54703,,
1/29/2016,54344,,
8/6/2016,54707,,
4/5/2014,54445,,
2/22/2015,54889,,
10/28/2014,54280,,
3/7/2015,54456,,
10/20/2016,54492,,
1/21/2017,54786,,
4/8/2016,54060,,
5/29/2015,54282,,
9/7/2015,54716,,
6/7/2016,54719,,
2/25/2017,54627,,
11/24/2015,54672,,
1/27/2016,54039,,
7/19/2016,54355,,
8/10/2015,54140,,
9/25/2014,54157,,
12/14/2015,54820,,
5/21/2015,54353,,
7/7/2016,54191,,
6/16/2016,54358,,
6/8/2016,54152,,
1/24/2015,54828,,
3/16/2016,54380,,
5/14/2015,54341,,
6/30/2016,54416,,
12/15/2016,54138,,
2/17/2016,54422,,
7/11/2015,54419,,
8/20/2014,54105,,
5/19/2016,54274,,
6/24/2016,54100,,
6/26/2014,54126,,
10/12/2014,54403,,
10/21/2015,54489,,
5/23/2014,54753,,
12/23/2016,54087,,
1/15/2016,54942,,
4/6/2014,54869,,
4/3/2017,54895,,
8/8/2015,54972,,
3/17/2015,54203,,
11/24/2015,54702,,
7/9/2016,54815,,
10/11/2014,54783,,
4/14/2016,54163,,
12/23/2014,54157,,
10/27/2016,54745,,
9/11/2014,54837,,
12/12/2015,54796,,
10/13/2014,54766,,
11/25/2015,54006,,
11/8/2014,54005,,
2/7/2017,54898,,
12/4/2016,54553,,
